url,title,play,user
/playlist?id=4908861479,放刺特辑-92 | Deep & Progressive House,1296,网易电音品牌放刺FEVER
/playlist?id=4976119654,One World: Together at Home 完整合辑,1275,Zhangarya
/playlist?id=5042353491,太空部队Space Force Soundtrack Netflix,1451,RAN-AWAY-WITH-ME
/playlist?id=4964107663,好听到炸裂却不知道名字的外文歌辑,1225,匿名队
/playlist?id=4975660748,四海聚一家One World Together at Home(8h),1120,LeslieZzzzzzzzzzzz
/playlist?id=4986173150,迪士尼学习歌单 Disney Relaxing Piano,1128,苏哈哈的音乐收藏
/playlist?id=5035719122,「夏」｜ 午夜的巨鹿路 / 午后的武康路,38357,eeeeezus
/playlist?id=4902104231,V神精选 高能预警,1086,Em_Jhao
/playlist?id=4991447404,200428 JHOPE,1073,Linneamint
/playlist?id=3217534739,碧蓝物语 （片尾收录）,1094,Lemon--_--_--
/playlist?id=2838986611,音乐剧《冥界》（Hadestown）,35908,莎士比亚书店
/playlist?id=4991917189,贾凡0505“双面的我”云上音乐会,998,贾凡的泡芙小电台
/playlist?id=4981849966,Bowiee café,981,lilith-minge
/playlist?id=5035001835,2020村上春树「村上Radio」疫情特别歌单,977,gourmetyan小米
/playlist?id=4960124393,电子|音乐鬼才～教主,947,岳亮弯弯_绵绵绵绵缠缠
/playlist?id=3230575373,听上此歌单你就是巅峰赛最靓的仔,35064,eStar丶Ser
/playlist?id=3071994939,曼达洛人 第一季  The Mandalorian,31431,VARERED
/playlist?id=4975036084,四海聚一家完整直播歌单One World Together,918,掌柜阿峻
/playlist?id=4948940356,环形物语/Tales from the Loop |Soundtrack,30860,channelBLONDED
/playlist?id=3102318465,与心跳共频的Techno精选,31万,曲库小护士
/playlist?id=4981903365,诡魅海妖//SIREN//第三季ing,905,rrft
/playlist?id=4957340189,从GD到YRS到CW全收录,889,Yawg-Neej-Vaj
/playlist?id=4951141183,劉家凱的30天歌曲挑戰,880,and好氧君
/playlist?id=4976099886,One World Together at Home live,863,musictv
/playlist?id=3104368606,【滚石杂志】2010年代最佳100单曲,27773,TRIPHOPP
/playlist?id=5014145009,『欧美』心情不好的时候，不如去看看海,26756,哥哥要喝排骨汤吗
/playlist?id=4949167225,Post Punk | 放宽幻想，狂噪心声,26万,LovelyWICK
/playlist?id=3216881902,「新」滚石杂志:史上最伟大的500首歌曲,25946,流亡大街
/playlist?id=3222121283,肥鼠专属：TheFatRat Complete,24787,TheFatRat_Official
/playlist?id=5005438742,马丁5月5号22点荷兰阿姆斯特丹游艇LIVE,767,面对浩瀚星海心便拥有整片宇宙
/playlist?id=4940754284,暁伊收集的歌,763,小御兔崽子
/playlist?id=4982512345,Les Pays Bass Radio：我们的精选集,24467,Bassjackers_Official
/playlist?id=4987153236,Insecure 不安感第四季,767,CatchmyVIBE
/playlist?id=4938988529,jenlisa is real（持更）,737,张艺兴小可爱的女朋友
/playlist?id=4999726420,一 秒 清 醒,725,绝代风华李栋旭
/playlist?id=4909442208,滑稽俏皮 I 给生活加点开心剂,21712,时崎仲冬二二
/playlist?id=5003384883,Eminem推荐给你的经典！,687,DopeMusicCN
/playlist?id=3101265037,伴着聚光灯，踏入音乐剧的世界【音乐剧】,21422,云音乐古典之声
/playlist?id=4976150069,ONE WORLD TOGETHER AT HOME,674,九尾NineTails
/playlist?id=5011438514,0511早高峰歌单,666,931周小美
/playlist?id=5000861067,英剧《正常人Normal People》bgm,649,张写真
/playlist?id=4991472722,J-Hope 20/04/28 Hope on the Street 舞曲,641,满井之春
/playlist?id=3107590676,清新小调 | 来自冬日漫步里的缱绻浪漫,17万,桑菲尔德L
/playlist?id=4935752315,韩综Heart Singal 3 bgm（持更）,624,我待面包如初恋
/playlist?id=4932154772,徐英浩Johnny的歌单（持更,624,29place_
/playlist?id=5009745539,Quarantine Prom,620,LeaferJessica
/playlist?id=4959033066,FKAtwigs小枝,616,FKAtwigs资讯
/playlist?id=5014768365,【365dni】黑帮大佬与我的365日,607,奶豆豆pcy
/playlist?id=4984000016,2020 SAGA BOUNCE SET | 现场歌单,578,SAGA三亚
/playlist?id=5011105807,Marianne's Playlist【Normal People】,16160,SherlockkkkkH
/playlist?id=5001034816,(dubstep)BASSLATIN地下厂牌(更新中),532,草莓味的little-plan3et
/playlist?id=4977132032,幻影歌手第三季～,519,Jane__Doe
/playlist?id=4879675481,淘气如你，闯入我的心房,67万,蜜糖男孩
/playlist?id=3087790085,【GTA5】电台《无止境流行乐》,14547,洛圣都交通LST
/playlist?id=5018030657,桐乡NASA PARTY CLUB （持续更新）,481,NASAPartyClub
/playlist?id=4932094438,中本悠太的直播playlist,473,allaboutselfhealing
/playlist?id=5010036366,月牙兔°,477,蜂蜜煮酒
/playlist?id=4939476133,For X R.I.P,485,made_in_Jahseh
/playlist?id=4959967972,【欧美电音】老开口脆了,477,寄生____
/playlist?id=3058913992,指间旋律|琴声中的温柔宇宙,11万,Unexplainable
/playlist?id=5046567728,[画风可爱+音乐好听]Helltaker原声曲,603,最强黑暗守护者
/playlist?id=4996887072,五月画画挑战prompts,452,nephrosoupp666
/playlist?id=4946437388,橙光《王尔德童话》BGM,439,阿阿阿阿鲸
/playlist?id=5014467038,南辰直播宝藏音乐,431,南辰哥哥i
/playlist?id=3125783201,「放輕鬆 就當漫遊地球」,10万,Ceaoee
/playlist?id=5015514747,【欧美】上古大神们的经典合作。,405,完美的灵魂
/playlist?id=4977748318,孤独星球//MY Lonely Planet,11863,_CANDi_CE
/playlist?id=2943263755,「邮票厂」STMPD RCRDS,95338,soAoAyEDM
/playlist?id=3231834485,《猛禽小队和哈莉·奎茵》电影〖原声收录】,11536,Cosmos0717
/playlist?id=4976487770,人类迷惑行为图鉴,397,蓉蓉蓉鹅
/playlist?id=5006046132,刘怡潼的歌单◈,351,馋涡
/playlist?id=2870884046,蒸汽波 | 复古Disco快来蒸走那些坏情绪,83956,飞行棋的猫mor
/playlist?id=5032367283,抖音热歌,347,hwre
/playlist?id=2926186604,Synthwave | 复古浪潮 日落映着橘色的海,39万,-KooTo-
/playlist?id=3224375889,硬汉柔情｜徜徉于耳际的乡村情调,81151,Rhaast
/playlist?id=4992886072,美剧 低俗怪谈：天使之城 S1,343,派大星和摄魂怪
/playlist?id=4971433855,王者荣耀公孙离战歌,343,顾若尘-
/playlist?id=5035755567,Nomal People （英剧：普通人）,338,咭_Rollingstar
/playlist?id=5032078549,【重慶森林】我心中屬於丁禹兮的歌,351,Mild_Gum
/playlist?id=5000767151,WiFi歪歪的原创及翻唱合集,301,WiFi歪歪
/playlist?id=4983085598,百位rapper为你展现Flow的艺术.,296,2l-Savage
/playlist?id=4895971455,Disney Princess | 迪士尼公主之歌,64699,环球音乐国际部
/playlist?id=4882200137,英伦风格｜凡是过往 皆为序章,30万,宇宙徒步旅行家
/playlist?id=5012156204,血管炸裂 低炮神曲,271,c仙辞
/playlist?id=5018611111,潮起潮落（神权）,275,性情_amOG
/playlist?id=4994055487,Troye Sivan（live）,271,HYueJuan
/playlist?id=3090537472,午夜飞行｜幸福获得的过程,58475,薄荷猫晒太阳
/playlist?id=5016888850,Minecraft - MV | 破碎 Rainimator,263,Let_life_boil
/playlist?id=5027095405,欧美点歌机，好听想唱总沉迷,57967,云音乐VIP
/playlist?id=5020652448,美剧【上载新生】Upload,254,恰如你所爱
/playlist?id=3177567341,[运球专属]Irving节奏过人训练BGM,7747,小sun是太阳
/playlist?id=4875546461,【EMO RAP】情绪说唱✘忧郁孤独,7462,SlimFey
/playlist?id=5037289601,最能让人获得幸福感的歌单,229,缺乏睡眠的阿音
/playlist?id=4882238181,月色朦朦胧胧，你比月亮还温柔,6899,puppy的士高
/playlist?id=3102272704,浩室音乐集，回溯灵魂深处,22万,曲库小护士
/playlist?id=4957957520,第一浪潮 SKA,212,王囝DeeDee
/playlist?id=4952153800,Signed Artist: Yaakov,6517,电子音乐资讯
/playlist?id=4998730364,Hollywood （Netflix）好莱坞第一季OST,204,Eye-conique
/playlist?id=5003208248,诶嘿诶嘿,200,菠萝啊_
/playlist?id=5014180814,『王者荣耀』玩老虎节奏歌单,187,神也羡我柏华
/playlist?id=2928966674,柔性听觉Spa，放空的恬静午后,62万,蜜糖男孩
/playlist?id=5036723536,deadmau5 & friends：和朋友的音乐歌单,6008,deadmau5_Music
/playlist?id=4993863130,【EDM】2010-2020 你十年的回忆都在此,175,DJ_NAT
/playlist?id=4944076595,荷兰清新STRANGE FRUITS厂牌,5429,AdeIina
/playlist?id=5034184984,学习自习防困专用,168,我被大橘子秒了
/playlist?id=4979865638,Neo-Psychedelia | 新迷幻 | RYM Selects,164,DAS_Anac
/playlist?id=4955563876,Future House丨弹性十足的电子脉冲,5114,Akiracri
/playlist?id=5038723800,电音是孤独者心中的独白。,157,Chlasau
/playlist?id=5035274394,被迫熬夜学习（再苦也要坚持下去，持续更新,166,一起来修灯泡
/playlist?id=3095964867,电影《利刃出鞘》 Knives out影视原声,32128,CnZjY
/playlist?id=5019372903,“爱一个人，攀一座山，追一个梦”,157,AD钙不仅好喝还好听
/playlist?id=4943870565,『快节奏』激活消沉的身体细胞,4690,生活委员
/playlist?id=5024137970,en! _xing,152,Han-_-nn
/playlist?id=3235666348,家庭暴力/家暴/悲惨童年人生治愈安慰歌完整,4555,云音乐树洞园崎法子
/playlist?id=5006450459,ZHU 氛围独享,152,ZHU
/playlist?id=4970975435,这就是坠入爱河,4312,SangBlack
/playlist?id=4879976171,【美剧】良医插曲 BGM第一季,4232,安生麦加-
/playlist?id=4964061230,豪华超冷门歌单，建议随机播放,146,熵不可逆
/playlist?id=5034515278,「村上Radio」用音乐创造美好的明天,143,绿鱼哥哥
/playlist?id=5043713083,最好听的「劲爆神曲」,166,X-影袭
/playlist?id=5040298389,Lightskin Lil Wayne 24k,136,皇家_musILe
/playlist?id=4936928962,裴擒虎 （打野节奏歌单）,24115,和你漫入银河
/playlist?id=5018876216,【TCS】烟鬼Nice Hair 070(MAY)歌单,132,iTheChainsmokers
/playlist?id=5020075005,椅起来摇摆市集特供歌单,123,如果你是胡某某
/playlist?id=4891468996,半路枪手/腰间持枪 Guns Akimbo |电影原声,19041,channelBLONDED
/playlist?id=4993657590,Rainimator【全免费版】【破碎】看简介,123,PremierMC
/playlist?id=5022823389,Ian Curtis 逝世四十周年纪念特辑,116,摇滚学人
/playlist?id=4998765743,洋楽: 健身时听的,118,djsu
/playlist?id=4894700667,TheFatRat: Bass x 管弦乐的电子味激烈碰撞,17298,TheFatRat_Official
/playlist?id=5044470008,Vol.160 - 暮落托邦 • Sunset Dusktopia,114,后花园BACKYARD
/playlist?id=5021240356,NoPanacea：世上没有万灵药。,114,香蕉苹果大哈蜜
/playlist?id=5033697578,kanye west30首,116,GODSCOUNTRY
/playlist?id=4871309430,【优质安静】适合一个人听的歌单,2661,xxxyn__
/playlist?id=5010768658,Normal People:Connell's Playlist,2602,高司令坐我旁边
/playlist?id=5031378059,Led Zeppelin撞曲(？)合集,109,坏少的彩虹
/playlist?id=4951633974,XXL杂志评选的90年代250首最佳说唱歌曲,2594,IiIuzivert
/playlist?id=5006673143,『欧美』迷幻的声线，开口沦陷,14967,哥哥要喝排骨汤吗
/playlist?id=5030423977,深圳Superface俱乐部,105,深圳SuperFace俱乐部
/playlist?id=5027852911,Metro Boomin制作精选,109,Mkuag
/playlist?id=3087648191,【GTA5】电台《洛圣都摇滚台》,13010,洛圣都交通LST
/playlist?id=3130749033,2010年代最具代表性的50首电音,12733,welphenEDM
/playlist?id=4880785256,我有忘忧电子：烦恼乌云快走开,30万,蜜糖男孩
/playlist?id=5023603357,INFP人格型I 飘摇的理想主义诗人,96,Androgynylimb
/playlist?id=5010909520,普通人Normal People | 第一季原声音乐BGM,1842,五月未了
/playlist?id=5009890076,【英剧】 Normal People 正常人（全OST）,87,DavidTaomo
/playlist?id=3225276060,Bob Marley与雷鬼乐进化,33607,环球音乐国际部
/playlist?id=4942856546,电子音乐EDM .TOP【100】,1699,Avicii_GS
/playlist?id=5011121723,Connell's Playlist 【Normal People】,9305,SherlockkkkkH
/playlist?id=3102266233,全世界逼你长大 迪士尼守护你内心童话,32380,云音乐VIP
/playlist?id=5031692589,Billie Eilish at home,83,苍穹向暖
/playlist?id=3126432057,噪声美学丨失真吉他与迷幻音墙,77358,摇滾乌托邦
/playlist?id=4968159053,【纯音】当吉他遇上无人声Hiphop,76,cloudy-day00
/playlist?id=3215543255,【Alper egri】【Serdar Ortaç】,6903,Nurfefe-official
/playlist?id=5025843414,ᴍᴀᴍᴀ ᴋɪᴋɪ ᴀɪɴ'ᴛ ᴜ,73,KidoYup
/playlist?id=5007725812,《冰雪奇缘》交响乐，史诗级,74,此人已沉迷学习无法自拔
/playlist?id=5020301116,【贫民窟】高质量歌单~,76,一只小向可爱
/playlist?id=4934815924,英文朗读&对话/词汇/高考英语听力必备,1141,37号元素
/playlist?id=4868228584,清新电子｜氤氲弥漫的冰柠之息,20083,Rhaast
/playlist?id=4880089352,NME:史上最佳500首歌曲,5639,流亡大街
/playlist?id=5014178438,那些奠定了猹音乐基础的音乐,62,CharliePuth_Updates
/playlist?id=5036401661,村上春树特别歌单2020,62,Better_call_saul
/playlist?id=4955554827,Tropical House丨清新夏日之风,4580,Akiracri
/playlist?id=5008332449,The Half Of It (A Netflix Original),859,Pamozu
/playlist?id=5048232447,【阿西月推】2020年5月必听的20首新歌,1115,老阿西
/playlist?id=5043363668,Lady Gaga,53,Kira一叶
/playlist?id=3087795513,【GTA5】电台《西海岸经典》,10775,洛圣都交通LST
/playlist?id=5040152222,『 欧美 铃声』99%人已设置,58,初梦Remix
/playlist?id=4966309355,500首HIP HOP西海岸匪帮说唱精选,632,BaynErhet
/playlist?id=5044081289,《猫和老鼠》中的古典音乐,47,霍格沃兹公共音乐室
/playlist?id=4980443184,每日一厂 ᶅᶘ Division,544,黑刺_多里奥-波普
/playlist?id=4943932351,口哨神曲| 不由自主哼起来的好心情,19877,云音乐VIP
/playlist?id=4865514565,爱玛 / Emma | Soundtrack,8226,channelBLONDED
/playlist?id=5041289452,ADDICTIVE,47,Weirdo04_
/playlist?id=4858840221,2019年度DJ播放次数最高曲目TOP40,7373,soAoAyEDM
/playlist?id=5036966047,Dubstep、Brostep、Trapstep、Moombahcore,47,AG超玩会化腾
/playlist?id=4980199235,皇上，您的蹦迪师，到了！（欧美+DJ）,389,LYL李易麟
/playlist?id=5037558345,0528早高峰歌单,393,931周小美
/playlist?id=5027499629,Jay-Z 2020年目前为止推荐的热门歌曲！,259,DopeMusicCN
/playlist?id=4955630323,Future Bass丨从骨子里的激情浪漫,4312,Akiracri
/playlist?id=4946084383,[Techno] 内测中 即将上线,31133,网易云音乐
/playlist?id=3113923112,好听到单曲循环的英文歌曲,59万,叫我温老师
/playlist?id=4878946613,NME:史上最佳500张专辑,3488,流亡大街
/playlist?id=4984256072,『Disco』你要跳舞吗,59万,Galaxy银河映像
/playlist?id=5005828041,Netflix电影校园情圣|真心半解影视原声,3173,CnZjY
/playlist?id=5014895444,Beyoncé ｜R&B女王 不止骨子里的性感,11439,云音乐VIP
/playlist?id=4956732236,史上最GAY专辑Top100,157,paper猹
/playlist?id=3238237359,Netflix影片 | 教宗的承继/The Two Popes,4585,channelBLONDED
/playlist?id=4939117494,『Synthwave』复古未来主义的霓虹美学,35万,OKeith
/playlist?id=5028649507,『刷到我品味一流』,2039,Ceaoee
/playlist?id=4975739424,「别样演绎」华语歌手带你重温欧美经典,27万,Pistazien
/playlist?id=4943354933,每日一厂 ᶅᶘ Wakaan,540,黑刺_多里奥-波普
/playlist?id=4924655204,春天 | 享受电音中的力量,9742,云音乐VIP
/playlist?id=5009183809,Normal People/正常人/普通人,448,高司令坐我旁边
/playlist?id=2895044260,【Skam】挪威版第三季BGM,21万,奇怪的猫先生
/playlist?id=4871438723,波兰电影365 dni,20万,jens_peter
/playlist?id=4892251941,从不很少有时总是 | Soundtrack,3854,channelBLONDED
/playlist?id=4974682089,复古慵懒 | 当经典摇滚被爵士如此演绎,20万,后现代养猪专业户
/playlist?id=5021041736,Eminem 资深Stan的进门歌单,82,Venjestan
/playlist?id=4890146949,『Gentleman』梦境温柔低语,19万,landsa
/playlist?id=5044571781,0602早高峰歌单,267,931周小美
/playlist?id=5027593456,给我翅膀/迷雁返家路 | 电影原声音乐OST,225,五月未了
/playlist?id=4921668335,甜蜜向丨歌里的糖分你一半,18万,欧美音乐杂货铺
/playlist?id=4924730133,欧美小调｜我的人生如此绚烂 因为你和春天,5924,云音乐VIP
/playlist?id=3216462449,电影片段、简介必配BGM,17万,Crime-Angel
/playlist?id=5007023866,漫威之最 | 超级英雄系列,1346,环球音乐国际部
/playlist?id=3086599778,网易云评论最多英文TOP50,17万,蚕豆音乐娘
/playlist?id=5025101879,爵士情歌｜黄昏海滩与你追一场汽水味的风,16万,GnaScheY
/playlist?id=4923064681,电音 ｜ 荷尔蒙激素飙升,16万,HarkingZhong
/playlist?id=2731768583,『欧美』卡梅隆·莫纳汉 演绎哥谭小丑.BGM,16万,Dessen_58
/playlist?id=5026969732,520节日快乐！100首HipHop爱情歌曲大放送！,139,DopeMusicCN
/playlist?id=5008309140,Paul (the half of it),137,Pamozu
/playlist?id=4878522228,50 Feet（更新要看和下首歌的缘分！）,13万,一只小菠萝__
/playlist?id=2981803692,【美剧】摩登情爱 / 现代爱情 Modern Love,12万,Hermann-
/playlist?id=4985945967,每一首都可以单曲循环的好歌。,11万,minnn1801
/playlist?id=4866284552,Acoustic‖最浅层的温柔·酒后微醺,89500,iambeiqing
/playlist?id=3047478500,Acoustic百首精选：捕捉纯净的音符,15万,一生向海
/playlist?id=4944490771,电音 | high翻你的电音节曲目,2279,云音乐VIP
/playlist?id=2842207383,卡迪碧 Cardi B,83599,Cardi_B
/playlist?id=4883717460,Netflix剧集 | 这样不OK / 非我所愿 第一季,79357,channelBLONDED
/playlist?id=5028355122,复古潮音｜霓虹舞池里尽情摇曳,305,Rhaast
/playlist?id=4878452009,欧美电子‖女声的极致诱惑,76745,iambeiqing
/playlist?id=4884483911,『R&B』旋律/洗脑/酒吧/Club,61436,Keyy_sky
/playlist?id=4878421498,欧美电子‖男声的极致魅力,59915,iambeiqing
/playlist?id=2875456691,CSGO-ESL科隆-IEM卡托维兹2020,58668,Whoamiii-
/playlist?id=4908714076,情绪催化剂‖后摇是你我无声的梦,56719,英格兰的童话
/playlist?id=4976141788,HipHop世界最出色的50位Producers代表作品,109,DopeMusicCN
/playlist?id=3213752362,Progressive House | 轰炸脑髓的渐进之音,56261,Comiah_Yip
/playlist?id=3087573981,网易云评论最多的英文歌TOP50 av76636687,55274,AsunaIove
/playlist?id=3143811297,2019年度个人单曲十佳,51986,独行的棕鹿
/playlist?id=5020500879,Eminem 一个让你成为高级Stan的歌单,56,Venjestan
/playlist?id=3195646734,Trap丨不客观毒性幻觉单,50092,Pomegranatea
/playlist?id=4984681842,听一遍就想单曲循环,49067,迟到得到
/playlist?id=3094484910,三魅影歌单（原卡顺序版）,48265,徐妙心
/playlist?id=4985935946,just let it go,24,minnn1801
/playlist?id=4907688071,先上DJ先上DJ|蹦迪专用,45980,顾甜书
/playlist?id=3226596849,「欧美嘻哈」Flexing大佬们带你随时起飞,45719,-Pony_Boi-
/playlist?id=4974252616,颜即正义 | 听说好看的人做的歌都不会太差,44934,佛系电音文化研究所
/playlist?id=2924176422,super simple songs200首英语启蒙儿歌精选,44384,Last_flowers
/playlist?id=3104995874,Justin Bieber｜10000 hours,43401,因为星星会闪吖_
/playlist?id=5017904254,uuu,41834,ezkielyp
/playlist?id=3218030959,孙圳翰,40877,道一句晚安吧_ab
/playlist?id=3226626481,「复古经典」东西海岸的OG们,39214,-Pony_Boi-
/playlist?id=3209851124,郭曦文,38605,_KiKi-_-_
/playlist?id=2848216658,PR 抖音剪辑音乐 卡点剪辑 影视剪辑,37391,IMG夏天
/playlist?id=2957380494,Pr高光时刻剪辑专用BGM（1）,35421,Bilibili_一只天上的大萝卜
/playlist?id=4880045539,2019百大DJ年度集曲,34253,立空而归俯世
/playlist?id=3086342439,夜間兜风 | Urban Contemporary,33497,biliibilii
/playlist?id=3143932206,2019年度个人电子十佳,31486,独行的棕鹿
/playlist?id=5010864222,英剧《普通人》每集片尾曲(Normal People),31448,kooooooooo_
/playlist?id=3227551215,Rap blood/嘻哈说唱,29650,龙心Kristina
/playlist?id=4871572374,龙大私人曲库（未收录）,28718,别让汤姆抓住你
/playlist?id=4887132558,是神罚Music,28508,是罚哥
/playlist?id=2884334624,鹿先生Music,28277,中世纪的演奏
/playlist?id=4966403188,杀死伊芙第三季Killing Eve S03 （完结）,26160,TravelingLight-x
/playlist?id=4898107611,Borgore专属歌单,25219,Borgore_Official
/playlist?id=4895583045,不如做自己的宇宙,24959,梵高_sir
/playlist?id=3219627854,一个电子爱好者的歌单，,24585,ABU都鸭
/playlist?id=4939987616,说唱总是燥的疯狂，真诚的让人落泪,23275,IiIuzivert
/playlist?id=3128801056,游戏十大战歌,22065,丧夜_GLev
/playlist?id=4975676573,【隔离期热潮澎湃的电音歌单】,21964,TrapNation_Official
/playlist?id=3172218225,2020年Hard Dance Music更新中,21263,Hard-with-Core
/playlist?id=4949753333,银河异客60年：太空狗莱卡的宇宙漂流记,21103,会是猫的薛定谔
/playlist?id=3025544170,英雄联盟总决赛主题曲（s1-s9）,20335,夜清道人
/playlist?id=5041773022,爵士女伶｜慵懒优雅的别样性感,80,Rhaast
/playlist?id=3231446644,「欧美嘻哈」迅速崛起的超新星们,16991,-Pony_Boi-
/playlist?id=3237874291,The weekend Whip(乐高幻影忍者),17059,朝霞云音乐
/playlist?id=4909840200,迪士尼电影原声合集,16076,FLASHLZH
/playlist?id=3229409507,史上最科学的抗焦虑歌单,15101,raink
/playlist?id=4913615273,歌手·当打之年第六期,15055,小森呀呀丶
/playlist?id=3123319829,只为汤老师量身打造,15005,blueA7
/playlist?id=3060601825,全球999首典藏音乐。,14585,从岒i
/playlist?id=4897607862,超适合打游戏的歌,13169,A智勋
/playlist?id=4881447491,Breathe Carolina：我们最爱的音乐,12947,BreatheCarolinaOfficial
/playlist?id=3061157154,英语听力合集（关爱日推 慎入！！！）,12044,G_柚砸
/playlist?id=3176537562,杀死伊芙第三季 Killing Eve1&3季完整版,11712,VARERED
/playlist?id=3223886763,十字军之王2（CK2） BGM至3.3.1,11082,Zarinopl
/playlist?id=3225423870,高燃混剪/运动卡点向,10897,铁柱zhuz大爷
/playlist?id=4934936115,【精选】情不知所措 爆炸的旋律,10817,张憨憨v
/playlist?id=4907176779,Tik Tok Hit Songs,10918,今天俺自制的TikTok歌单有人听吗
/playlist?id=4970980478,霉系|乡村中的清流,10624,BillChan226
/playlist?id=4994972116,『欧美』摘下星星，伴随着月亮入睡,10250,哥哥要喝排骨汤吗
/playlist?id=3141595455,XXXTENTACION Perents:All Of X Vol.0,10091,000-Forky
/playlist?id=4885441817,2020高考励志Fight Song,9914,原来网易云的名字真的可以超级长
/playlist?id=5011181651,我爱摇滚乐|Rock N Roll巨星小理查德,9620,云音乐VIP
/playlist?id=5031260020,西部摇摆｜不羁牛仔的诗情怀吟,56,Rhaast
/playlist?id=3227006319,Nicholas Hoult || 影视作品音乐合集,8701,龙心Kristina
/playlist?id=4915285501,End Of Time,8201,SunNewMusic
/playlist?id=5038352731,爱与和平 Black Lives Matter,56,蜜糖男孩
/playlist?id=4967112108,【OOOLD SCHOOL】拒绝不了的音乐,7441,云城负债鉴赏师
/playlist?id=3107438357,Lie,7138,上我的落葉船吗
/playlist?id=3111439223,LoungeMusic Chill Out丨沙发酒吧音乐,6378,BladeofCarter
/playlist?id=4952177578,Signed Artist: KOOOZ,6286,电子音乐资讯
/playlist?id=4967062107,coldplay网易云穷人专属歌单,6244,油烟机yj
/playlist?id=4911578361,慕楠直播歌单,6155,抖音慕楠
/playlist?id=4887738587,Summer Time | 请尽情享受夏日终极浪漫,5979,与银河对视
/playlist?id=3210313471,抖音影视剪辑BGM,5597,SeniorKallun
/playlist?id=4915342824,LOVE ‖ Billboard官网史上最佳50首LGBT曲,5257,LadyGaga中国歌迷会
/playlist?id=4993846413,刘怡潼潼潼的歌单(●°u°●)​ 」没有很全,5269,小小张冰心
/playlist?id=4884876852,头文字D前50名神曲,5160,田泽丽娜
/playlist?id=4962825293,【营销号常用的bgm】总有一个你听过,5156,扎心学院1班班主任
/playlist?id=4906071631,吉克隽逸世界公民GlobalCitizen I-III,4984,同志小叔
/playlist?id=5039913572,Meeting U：用音乐唤醒，让旋律陪伴,4866,网易云音乐
/playlist?id=3169145543,First Date《第一次约会》百老汇音乐剧,4656,世界一级B类赖床专家
/playlist?id=4939896417,【VLOG】片头 |背景音乐 |私藏 |精选合集,4660,_BloodyR
/playlist?id=5012981271,5,4496,天天想小冉同学
/playlist?id=4915378403,FZmusic;,4501,__itszmrt
/playlist?id=4954318505,Astronomia 2k19,4324,划夕阳
/playlist?id=4955557852,Dubstep丨渗透灵魂 释放野性,4240,Akiracri
/playlist?id=4884834713,CS:GO IEM 2020 Katowice卡托维兹 官方歌单,4110,Zyp9x
/playlist?id=4861850970,Matisse & Sadko 最爱的歌单,4055,MatisseSadko_official
/playlist?id=2823288617,漴零喜欢的音乐,3673,漴零ovo
/playlist?id=5025939579,唐山SPACE TT 热播单曲 持续更新,3665,Space-TS
/playlist?id=4956033110,英文歌曲｜小众的流行歌曲/说唱,3467,Geist7
/playlist?id=3196326879,「700集的等待」,3493,麦田wo
/playlist?id=4965143455,Valorant 无畏契约 游戏音乐,3375,Yin_Jun_
/playlist?id=4968536692,【深夜硬推】担心耳机承受不住这份跳动,2900,云城负债鉴赏师
/playlist?id=4936888335,Harry Styles的Apple Music歌单,2787,FunkYeahHarryStyles
/playlist?id=4958352724,超强卡点音乐（持更）,2800,苏挽衿在线娇喘_
/playlist?id=4971010889,Team100086 RKT Vol.1,2611,Team100086
/playlist?id=4876839928,Abbey Road,2560,TheBeatles-OAII
/playlist?id=4894921552,节奏控福利（持续更新）,2447,Rainnnn丶
/playlist?id=4929154579,峡谷蹦迪,2254,歌单推荐达人
/playlist?id=5024861990,「糟糕 是想要了的感觉」,2245,你的韩韩HH
/playlist?id=4951089393,刘真的Live House｜bgm合辑,2220,刘真Eeeeee_L
/playlist?id=4864054090,周末在家开趴体 ｜ 复古欧美风,2111,药棍
/playlist?id=5006808149,英雄联盟音乐/BGM合集,1981,蚕豆音乐娘
/playlist?id=4988192085,堡垒之夜Travis Scott演唱会,1934,xXx_inc_xXx
/playlist?id=4946275780,yoanaloves,1897,我好像怎么也吃不饱
/playlist?id=4947062760,【跑步歌单】跑有氧会跑死系列 — 备战10km,1888,herobrirne
/playlist?id=4907490785,fyp,1838,当地有名的老实人
/playlist?id=4979150976,【Kevin Store】二零二零～淘歌记录,1804,清新温柔Kevin
/playlist?id=4910258193,全球999首典藏音乐,1771,十一-酱
/playlist?id=5005132267,Valorant角色主题曲,1766,墨簕子
/playlist?id=4873139711,【优质助眠】深夜入眠,1577,xxxyn__
/playlist?id=5032787601,Tomorrowland公布最受欢迎1000首电子音乐！,1586,DJ_HUMBLE
/playlist?id=4933141282,For 楚桐,1540,Siga_张溪格
/playlist?id=4980626404,堡垒之夜演唱会 - XXXTENTACION,1388,慕雪哟
/playlist?id=5044196767,2020年5月小秘书新歌推荐,1447,云音乐小秘书
/playlist?id=4961943124,Hello mother ****er What's my name,1321,#NAME?
/playlist?id=4995269759,#NAME?,1220,orginal-Music
/playlist?id=4986593631,《惊天营救 》（Extraction）,1149,缪东运
/playlist?id=5025927975,唐山SPACE TT 热播BOUNCE,1099,Space-TS
/playlist?id=5023993208,Taylor Swift Live From Paris,1036,Pamozu
/playlist?id=5028047601,Emo Trap | 在夜晚发泄你的负面情绪,947,TrapTV
